,age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,ypred
5837,30,4,9,0,4,1,4,1,0,0,40,39,0
328,58,6,11,2,6,0,4,1,0,0,40,39,0
1213,54,4,10,2,10,0,4,1,15024,0,45,39,1
18788,55,6,0,2,14,0,4,1,0,0,50,39,0
20386,40,4,12,2,10,0,4,1,7688,0,40,39,1
3897,19,0,15,4,0,3,2,1,0,0,24,39,0
25109,35,4,11,0,4,4,4,0,0,0,50,39,0
27597,24,2,15,4,1,1,4,0,0,0,40,39,0
6227,52,4,9,2,4,0,4,1,0,0,55,39,1
15345,57,6,12,2,13,0,4,1,0,0,38,39,1
2230,59,6,9,2,12,0,4,1,15024,0,40,39,1
22697,53,4,9,2,4,0,4,1,0,0,44,39,1
31648,39,4,15,2,7,0,4,1,0,0,40,39,0
8719,28,4,15,2,4,0,4,1,0,0,40,39,0
14283,33,4,15,2,4,0,4,1,0,0,50,39,0
28637,27,4,7,4,12,1,4,1,0,0,52,39,0
18273,23,7,15,4,8,1,4,1,0,0,50,39,0
18769,30,1,11,2,2,2,0,1,0,0,48,39,0
3817,51,5,12,2,4,0,4,1,0,0,50,39,1
25133,33,4,15,4,4,1,2,0,0,0,40,39,0
24510,50,6,14,2,4,0,4,1,99999,0,50,39,1
17988,54,6,15,0,12,1,4,0,0,0,35,39,0
14065,38,4,15,5,8,1,4,0,0,0,58,39,0
20509,37,4,3,3,5,2,4,1,0,0,77,26,0
19082,51,4,11,2,6,0,4,1,0,0,48,39,0
16812,46,8,11,2,7,5,4,0,0,0,25,39,0
11238,84,5,15,2,12,0,4,1,0,0,35,39,0
7871,28,4,5,2,6,0,4,1,0,0,40,26,0
14662,55,4,1,2,4,0,4,1,0,0,45,39,0
6283,18,4,2,4,12,3,4,0,0,0,20,39,0
27741,68,4,15,0,12,1,4,0,0,0,20,39,0
4828,31,4,1,0,8,1,4,0,0,0,40,39,0
24223,44,2,8,2,3,0,4,1,7688,0,40,39,1
2360,34,4,9,2,4,0,4,1,0,0,70,39,1
6034,27,2,8,4,1,3,4,1,0,0,43,39,0
495,41,4,11,0,1,4,4,0,0,0,36,39,0
9043,21,4,15,4,9,3,4,0,0,0,40,39,0
31230,39,4,0,2,3,0,4,1,0,2051,40,39,0
22334,45,1,9,2,10,0,4,1,0,0,45,39,1
9545,50,4,11,5,8,4,4,0,0,0,35,39,0
7239,50,4,8,2,8,5,2,0,0,0,40,39,0
24723,34,4,15,2,4,0,4,1,0,0,45,39,1
21050,29,4,9,2,11,0,4,1,0,0,40,39,0
14547,39,6,11,4,12,2,4,0,0,0,4,39,0
20442,30,4,14,2,10,0,4,1,0,0,60,39,1
7047,59,5,0,6,4,4,4,0,0,2559,50,39,1
27142,34,4,8,2,3,0,4,1,7688,0,40,39,1
25186,63,0,11,2,0,0,4,1,0,0,40,39,0
22590,39,4,9,2,3,5,4,0,0,0,30,39,1
20282,50,1,9,2,4,0,4,1,0,0,40,39,1
13363,21,4,11,4,6,3,4,1,0,0,35,39,0
2079,47,4,15,2,4,0,4,1,0,0,45,39,1
3688,30,4,15,0,6,1,4,1,0,0,50,39,0
23854,50,6,7,2,7,0,4,1,3103,0,40,39,0
15663,33,1,15,4,8,1,4,0,0,0,10,39,0
31702,36,4,11,2,3,0,4,1,5013,0,40,22,0
18363,21,4,11,4,1,3,4,0,0,0,40,39,0
15408,51,4,12,2,4,0,4,1,15024,0,60,39,1
25993,66,4,7,0,1,4,4,0,0,0,40,39,0
7764,42,4,6,2,3,0,4,1,0,0,40,26,0
17616,27,2,0,2,3,0,4,1,0,0,60,39,0
29481,18,4,2,4,8,3,4,1,0,0,20,39,0
12401,26,4,11,4,3,3,4,1,0,0,40,39,0
17234,57,4,11,0,1,4,4,0,0,0,42,39,0
3646,39,4,11,2,12,5,4,0,0,0,36,39,0
26790,27,4,1,2,6,0,4,1,0,0,40,39,0
21820,27,4,11,4,12,3,2,1,0,0,60,39,0
22341,29,4,11,2,12,0,4,1,0,0,60,39,0
9932,28,6,15,2,3,0,4,1,0,0,40,39,0
27337,31,4,15,4,1,4,2,0,0,0,35,39,0
6264,38,4,11,2,3,0,4,1,0,0,40,39,0
23927,27,4,4,4,5,4,4,1,0,0,50,39,0
1020,41,4,15,4,3,1,4,1,0,0,50,24,0
18177,71,6,5,2,5,0,4,1,0,0,50,39,0
24421,50,4,11,2,1,0,4,1,0,0,32,39,0
26019,25,4,2,4,8,2,4,1,0,0,40,39,0
26807,17,4,6,4,7,3,4,1,0,0,20,39,0
32096,25,4,8,4,3,3,4,1,0,0,40,39,0
24917,31,4,15,5,8,4,2,0,0,0,40,39,0
29702,33,4,11,2,12,5,4,0,0,0,45,39,0
30601,24,1,11,4,1,1,4,0,0,1974,40,39,0
22846,36,4,7,2,4,0,4,1,0,0,44,39,1
2973,36,4,11,2,12,0,4,1,0,0,40,39,0
10824,47,4,15,2,3,0,4,1,0,0,40,39,0
20644,71,4,2,4,8,1,4,0,0,0,40,39,0
14971,36,4,11,2,8,0,4,1,0,0,50,39,0
2664,40,4,9,0,4,1,4,0,10520,0,40,39,1
12208,50,4,7,2,7,0,4,1,0,0,50,39,0
11616,52,4,15,2,4,0,4,1,0,0,45,39,1
12733,29,4,11,5,1,4,4,0,0,0,40,39,0
27401,30,4,12,4,1,1,4,0,0,0,40,10,0
2516,25,4,2,2,8,5,4,0,0,0,40,39,0
29499,36,4,15,4,10,1,4,0,0,0,40,39,0
26025,23,4,11,4,7,3,4,1,0,0,30,39,0
19050,34,4,9,4,4,1,4,0,0,0,40,39,0
23524,22,4,11,4,8,1,4,0,0,0,25,39,0
3612,52,1,9,2,13,0,2,1,7688,0,40,39,1
1959,32,4,15,2,4,0,4,1,0,0,40,39,0
29495,38,4,15,0,10,1,4,0,0,0,32,39,0
5159,27,4,15,2,3,0,4,1,0,0,49,39,0
25932,69,4,11,6,1,4,4,1,0,0,8,39,0
11314,63,7,10,2,4,0,4,1,0,1902,50,39,1
8356,37,4,2,2,12,5,1,0,0,0,33,0,0
18508,43,4,11,2,8,0,2,1,0,0,40,39,0
8576,44,2,14,5,10,4,4,0,0,0,40,39,0
4567,32,2,12,2,10,0,4,1,0,0,50,39,1
26327,56,2,9,2,10,0,4,1,15024,0,40,39,1
5514,33,2,9,4,10,1,4,0,0,0,50,39,0
24389,43,4,15,0,1,3,4,0,0,0,40,39,0
9849,18,4,15,4,8,3,2,1,0,0,35,0,0
27153,33,4,11,0,1,4,4,0,0,0,45,39,0
32478,21,4,7,4,8,3,4,1,0,0,40,39,0
22975,28,4,11,2,3,0,4,1,0,0,50,39,0
12280,24,4,15,4,1,1,2,0,0,0,20,0,0
13207,54,4,9,2,12,0,4,1,0,0,40,39,1
21372,29,1,14,4,10,1,4,0,0,0,55,39,0
31136,40,2,12,2,10,5,4,0,0,0,40,39,1
17551,39,4,9,2,4,0,4,1,0,0,45,39,1
2506,19,0,15,4,0,3,4,1,0,0,40,39,0
27161,43,4,11,2,4,0,4,1,0,0,40,39,0
32336,32,4,11,4,8,4,2,0,0,0,40,39,0
20925,17,4,6,4,8,3,4,0,0,0,20,39,0
22987,62,2,11,2,8,0,4,1,0,0,40,39,0
23464,71,4,11,2,4,0,4,1,0,2377,45,39,1
1301,29,4,11,4,8,4,2,0,0,0,40,24,0
3100,39,4,11,2,7,0,4,1,0,0,40,39,0
25490,20,4,11,4,12,3,4,0,0,0,23,39,0
6651,34,4,11,0,14,1,4,1,0,0,40,39,0
19341,40,4,15,2,1,5,4,0,7298,0,40,39,1
1571,44,4,7,2,3,0,4,1,0,1848,40,39,1
1534,50,4,15,0,8,1,4,0,0,0,40,39,0
2009,23,4,15,3,8,1,4,0,0,0,50,39,0
13036,40,4,15,0,8,1,4,1,0,0,45,39,0
21274,43,0,9,2,0,5,4,0,0,0,7,39,0
15732,38,6,15,4,8,1,4,0,0,0,20,39,0
15053,32,4,11,2,3,0,4,1,0,0,50,39,0
17242,30,5,11,0,1,4,4,0,0,0,40,39,0
8373,45,6,15,2,3,0,4,1,0,1485,40,39,0
29131,58,4,10,2,10,0,4,1,0,0,50,39,1
30854,46,2,11,2,14,0,4,1,0,0,40,39,0
11634,32,4,11,2,10,0,4,1,0,0,40,39,0
8939,40,4,7,2,4,0,4,1,0,0,50,39,1
19834,20,7,15,4,1,3,4,1,0,0,40,39,0
2173,51,4,6,2,14,0,4,1,0,0,40,39,0
12453,20,4,11,2,6,0,3,1,0,0,40,39,0
8175,28,4,11,2,12,0,4,1,0,0,40,39,0
28661,51,4,11,2,12,0,4,1,0,2002,45,39,0
10365,33,6,9,2,10,0,2,1,0,0,25,39,0
6743,39,6,15,2,5,0,4,1,2829,0,90,39,0
15910,32,4,15,2,10,0,4,1,0,0,40,39,0
18409,69,0,9,2,0,0,4,1,10605,0,10,39,1
28274,24,4,9,4,12,3,4,1,0,0,40,39,0
7688,30,6,9,2,12,0,4,1,0,0,70,0,0
28865,47,4,9,2,4,0,4,1,15024,0,50,39,1
8368,31,4,9,2,4,0,4,1,0,0,40,39,1
23400,43,4,5,2,8,0,4,1,0,0,25,39,0
23199,20,4,11,4,7,2,3,1,0,0,32,39,0
19063,41,6,15,0,10,1,4,0,0,0,15,39,0
358,42,4,11,2,1,5,4,0,0,0,35,39,0
7739,51,4,3,2,3,0,4,1,0,0,40,26,0
25536,25,4,11,2,3,0,4,1,0,0,40,39,0
5770,24,4,15,4,12,2,2,0,0,0,40,39,0
9553,38,4,11,2,1,0,1,1,0,0,48,38,0
9587,62,4,11,6,1,1,4,0,0,0,42,39,0
25914,51,4,12,2,4,0,4,1,0,1977,50,39,1
1446,45,6,15,2,12,0,4,1,5013,0,40,39,0
23735,57,4,9,2,4,0,1,1,0,0,40,30,1
31972,43,5,14,2,4,0,4,1,99999,0,40,39,1
28315,39,4,11,2,3,0,4,1,0,0,40,39,0
28861,19,4,0,4,6,2,4,1,0,1602,45,39,0
26798,20,4,11,4,6,3,4,1,0,0,35,39,0
22785,47,4,11,5,3,4,2,1,0,0,40,39,0
26512,66,0,12,6,0,1,4,1,0,0,6,39,0
4100,34,4,9,4,3,4,4,1,0,0,40,39,0
28000,30,4,11,5,5,4,4,0,0,0,14,39,0
23846,42,4,11,0,7,1,4,0,0,0,40,39,0
3665,31,6,9,4,12,1,2,1,0,0,40,39,0
8893,52,4,0,2,8,5,4,0,0,0,35,39,0
11596,52,1,9,2,4,0,4,1,0,0,45,39,1
1915,42,2,12,2,4,0,4,1,0,1902,60,39,1
4032,40,4,8,2,3,0,4,1,0,0,40,39,0
4141,30,4,2,0,7,1,4,1,0,0,40,39,0
9583,33,6,7,4,8,1,2,1,0,0,32,39,0
11888,34,1,15,0,11,3,4,1,0,0,72,39,0
17011,27,4,11,4,1,3,4,0,0,0,40,39,0
28399,40,4,11,0,8,1,4,0,0,0,35,39,0
4191,26,4,15,4,7,1,2,0,0,0,38,39,0
24533,39,4,9,2,12,0,4,1,0,0,60,39,1
31429,26,4,15,4,3,4,1,1,0,0,37,36,0
23,43,4,1,2,14,0,4,1,0,2042,40,39,0
15782,18,0,15,4,0,3,4,0,0,0,40,39,0
27318,40,4,0,4,8,4,2,0,0,0,40,39,0
17299,75,0,10,4,0,1,4,1,0,0,40,39,0
11787,27,4,9,4,12,3,4,1,0,0,2,39,0
8870,22,4,11,4,7,3,4,1,0,0,40,39,0
3200,37,4,11,4,4,3,4,1,0,0,60,0,0
28556,34,4,15,2,3,0,4,1,0,0,45,39,0
3577,53,7,10,2,10,0,4,1,7688,0,50,39,1
29300,23,4,9,4,13,3,4,0,3325,0,40,39,0
24381,39,4,9,2,10,0,4,1,0,0,50,39,1
10200,34,4,15,2,7,0,4,1,0,0,35,39,0
17009,20,4,11,4,8,1,4,1,0,0,40,39,0
5583,27,4,11,4,3,3,4,1,0,0,40,39,0
4021,19,0,15,4,0,3,4,0,0,0,45,39,0
15779,53,7,11,0,4,1,4,1,0,1092,40,39,0
12828,54,4,15,4,12,1,2,1,0,0,41,39,0
15752,39,4,8,2,3,0,4,1,0,0,40,39,0
117,49,2,8,2,3,0,2,1,0,0,40,39,0
31359,28,4,9,4,4,4,2,0,0,0,45,0,0
14538,29,6,11,2,5,0,4,1,0,0,70,39,0
865,24,4,15,4,12,1,4,0,0,0,15,39,0
8724,52,5,0,2,12,0,4,1,4064,0,45,39,0
19921,54,4,11,2,3,0,4,1,0,0,40,39,0
10536,19,4,11,4,12,3,4,0,0,0,24,39,0
28052,28,4,11,4,8,4,4,0,0,0,40,39,0
27542,36,4,15,4,3,1,4,0,0,0,40,39,0
19826,21,4,15,4,8,1,4,0,0,0,30,39,0
32316,23,1,11,4,2,1,4,1,0,0,8,39,0
18871,52,4,8,2,3,0,4,1,0,1902,40,39,1
9926,73,0,1,2,0,0,4,1,0,0,8,39,0
2434,26,4,9,4,13,1,4,1,0,0,40,39,0
18453,51,1,9,2,4,0,4,1,0,1902,40,39,1
15997,68,5,11,6,8,4,4,0,0,0,15,39,0
18845,22,4,11,2,14,0,2,1,0,0,40,39,0
14823,50,4,1,6,7,1,4,0,0,0,40,39,0
1544,69,0,4,0,0,1,4,1,0,0,40,39,0
8768,52,1,9,2,11,0,4,1,0,0,45,39,1
7401,35,5,15,2,12,5,4,0,0,0,40,39,0
4338,34,5,14,2,10,0,4,1,15024,0,40,39,1
32132,39,4,15,4,3,1,4,1,0,0,50,39,0
4708,19,4,15,4,8,3,4,1,0,0,20,39,0
6154,27,4,9,4,12,1,2,0,0,0,40,39,0
21021,28,2,11,5,1,1,4,0,5721,0,40,39,0
3739,49,4,6,2,8,0,4,1,0,0,40,39,0
7754,18,4,1,4,12,3,4,0,0,0,8,26,0
2826,35,7,11,2,3,0,4,1,0,0,40,39,0
24382,27,4,11,2,3,0,4,1,0,0,40,39,0
18379,29,4,11,2,3,0,4,1,0,0,40,39,0
21449,34,4,11,2,1,5,4,0,0,0,20,39,0
3975,24,4,9,4,4,1,4,0,0,0,50,39,0
29837,21,4,15,4,8,3,4,1,0,0,20,39,0
16233,37,6,11,4,3,1,4,1,0,0,35,39,0
6381,40,4,11,2,8,0,2,1,0,0,40,39,0
11608,50,4,11,0,12,4,4,0,0,0,45,39,0
14553,37,6,1,0,10,4,2,0,0,0,30,39,0
2275,23,4,15,2,7,0,4,1,0,1902,40,39,1
4056,27,4,15,2,6,0,4,1,0,0,40,39,0
9740,17,4,0,4,5,3,4,1,0,0,40,39,0
12821,50,4,11,2,3,0,4,1,0,0,40,39,0
28864,29,4,9,4,1,1,2,0,0,0,40,39,0
8299,23,6,11,4,3,3,4,1,0,0,40,39,0
8473,29,4,15,2,3,0,4,1,0,1672,40,39,0
10033,28,4,11,0,12,1,0,1,14084,0,40,39,1
5320,28,0,11,4,0,1,2,1,0,0,40,39,0
14292,58,4,15,4,1,1,2,0,0,0,37,39,0
22721,17,2,1,4,10,3,2,1,0,0,15,39,0
20329,43,2,9,2,10,0,4,1,0,0,40,39,1
23552,70,5,15,2,4,0,4,1,0,0,40,39,0
28808,19,4,15,4,14,1,4,1,0,0,50,39,0
3341,57,2,11,0,1,4,4,0,0,0,62,39,0
22873,32,4,1,4,14,3,4,1,0,0,40,39,0
9724,26,4,11,4,1,1,4,1,0,0,53,39,0
11187,65,4,15,0,1,4,4,0,0,0,40,0,0
28282,26,4,11,4,5,1,4,1,0,0,40,39,0
11040,46,6,14,2,4,0,4,1,15024,0,55,39,1
27964,30,4,11,4,8,4,4,0,0,0,40,39,0
18474,20,4,15,4,1,3,4,0,0,0,20,39,0
14938,53,7,10,2,10,0,4,1,0,0,50,39,1
3760,37,5,9,2,3,0,4,1,15024,0,55,39,1
5078,39,4,11,2,3,0,4,1,0,0,40,39,0
29413,54,4,3,2,8,0,4,1,0,0,40,26,0
29747,41,6,8,0,5,1,4,1,0,0,40,39,0
8588,40,4,9,0,3,3,4,0,0,0,40,39,0
31686,47,4,15,6,14,4,4,0,0,0,25,28,0
21446,29,4,11,3,8,1,4,0,0,0,20,10,0
31052,20,4,12,4,4,3,4,1,0,0,25,39,0
19640,28,6,11,2,5,0,4,1,0,0,40,39,0
1150,25,4,11,4,8,3,4,1,0,0,30,39,0
29383,46,4,15,0,14,3,4,1,3325,0,55,39,0
29187,31,4,11,0,8,4,4,0,0,0,99,39,0
13358,38,4,15,3,10,3,2,0,0,0,40,39,0
10479,39,4,12,2,4,0,4,1,0,0,50,39,1
31460,18,4,11,4,6,3,4,0,0,0,25,39,0
30170,40,4,2,2,8,0,4,1,0,0,40,0,0
2462,64,4,9,2,4,0,4,1,15024,0,40,39,1
21950,34,5,9,2,12,0,4,1,0,0,50,39,1
3137,51,4,0,2,12,0,4,1,0,1977,40,39,1
20668,51,1,15,0,10,1,2,0,0,0,40,39,0
29926,38,6,15,2,14,0,4,1,0,0,40,39,0
26912,32,5,9,2,12,0,4,1,0,0,40,39,0
5116,34,4,6,2,3,0,4,1,0,0,40,39,0
12516,43,4,11,2,3,0,4,1,0,0,40,39,0
8383,31,7,7,4,1,1,4,0,3325,0,35,39,0
8442,47,4,12,5,4,1,4,1,99999,0,50,39,1
31900,37,4,11,0,6,1,4,1,0,0,40,39,0
19386,58,6,12,2,4,0,4,1,0,0,50,39,1
25781,27,4,15,4,8,3,4,1,0,0,24,39,0
3394,18,4,11,4,8,3,4,0,0,0,30,39,0
1416,32,4,11,4,8,1,4,1,0,0,52,39,0
28255,46,4,15,2,13,0,4,1,0,0,40,39,1
2679,64,4,15,6,13,4,4,0,0,0,40,39,0
18137,29,4,14,4,10,2,4,1,0,0,50,39,0
27231,23,4,11,4,14,3,4,1,0,0,40,39,0
29174,41,4,11,4,12,1,4,1,0,0,50,39,0
29970,20,4,15,4,8,3,4,0,0,0,30,39,0
12087,42,4,11,2,7,5,4,0,0,0,40,39,0
20103,24,4,15,4,1,3,2,0,0,0,40,39,0
15025,37,4,1,4,6,1,2,1,0,0,40,39,0
1672,51,4,5,2,3,0,4,1,2961,0,40,39,0
6516,40,4,15,0,1,4,4,0,0,0,40,39,0
28365,58,0,11,2,0,0,4,1,0,0,10,39,0
27974,33,4,9,2,1,2,1,1,0,0,40,19,0
14844,55,7,15,2,1,5,4,0,0,0,37,39,0
8981,47,4,12,2,4,0,4,1,0,0,65,39,1
21142,76,0,14,2,0,0,4,1,0,1258,20,39,0
32287,54,2,10,2,4,0,4,1,0,0,60,39,1
4102,51,2,6,2,14,0,2,1,0,0,40,39,0
29058,33,4,0,0,8,4,4,0,0,0,45,39,0
1498,36,6,15,2,4,0,4,1,0,0,55,39,0
31594,56,0,0,0,0,1,4,0,0,0,40,39,0
9734,35,4,9,4,4,1,4,1,8614,0,45,39,1
12524,37,6,1,2,14,0,4,1,0,0,45,39,0
1335,33,4,15,4,10,1,4,0,3674,0,16,39,0
8222,28,0,7,4,0,2,4,1,0,0,40,39,0
19271,31,4,11,4,6,1,4,1,0,0,60,39,0
29455,67,0,11,6,0,1,4,0,0,0,40,39,0
15206,21,4,15,4,7,3,4,1,0,0,20,39,0
13523,27,4,14,2,10,5,4,0,0,0,50,39,1
12725,39,4,9,2,3,0,1,1,0,0,40,30,0
4059,39,4,15,4,1,3,1,0,0,0,40,39,0
9980,29,4,9,4,10,1,4,1,0,0,40,39,0
4740,33,4,9,4,10,1,4,1,0,0,40,39,0
2052,18,4,1,4,8,2,2,1,0,0,20,39,0
4695,32,2,11,2,8,0,4,1,0,0,40,39,0
20818,54,6,11,2,12,0,4,1,0,0,40,39,0
24538,32,4,9,4,11,1,2,1,0,0,30,39,0
26969,19,7,15,4,10,3,4,1,0,0,10,39,0
25610,57,6,15,2,14,0,4,1,0,0,45,39,0
22050,43,4,12,2,10,0,4,1,5178,0,40,39,1
481,43,6,15,2,3,0,4,1,0,0,20,39,0
12775,28,4,11,2,1,3,4,0,0,0,40,39,0
3330,36,0,2,4,0,1,4,1,0,0,35,39,0
28305,38,4,11,0,7,1,4,1,0,0,40,39,0
17797,51,4,11,2,3,0,4,1,0,0,40,39,0
32272,38,4,15,2,3,0,4,1,0,0,36,39,0
12004,46,4,2,2,3,0,4,1,7298,0,40,0,1
15554,22,4,15,4,12,3,4,1,0,0,40,39,0
3262,38,6,11,2,14,0,4,1,0,0,40,39,0
22698,22,4,9,4,1,3,4,0,0,0,10,39,0
18057,23,4,15,4,1,1,4,0,0,0,40,39,0
3763,24,4,8,4,1,1,4,1,0,0,30,39,0
14483,38,4,9,5,3,1,4,1,0,0,40,39,0
21800,30,2,11,2,6,2,4,1,0,0,25,39,0
1090,41,1,7,2,10,0,4,1,0,0,40,39,1
3089,51,6,9,2,12,0,4,1,15024,0,50,39,1
19541,37,4,8,0,7,1,2,1,0,0,48,39,0
247,32,4,11,4,8,1,4,0,0,0,34,39,0
13552,19,0,11,4,0,3,4,1,0,0,30,39,0
18099,30,2,11,2,8,0,2,1,0,0,40,39,0
3704,34,2,12,0,10,1,4,0,0,0,50,39,0
25760,48,7,11,0,3,3,4,1,8614,0,40,39,1
5172,32,0,11,2,0,5,4,0,0,0,2,39,0
7083,38,2,9,2,10,5,4,0,7688,0,40,39,1
20097,39,4,8,0,8,1,0,0,0,0,40,4,0
25722,50,4,11,2,5,0,4,1,0,0,60,39,0
16495,23,4,6,5,8,1,4,1,0,0,40,39,0
1296,21,4,15,4,8,1,4,1,0,0,57,39,0
14375,25,1,11,4,14,3,4,1,0,0,40,39,0
6640,18,0,15,4,0,3,4,0,0,0,6,39,0
16635,48,6,12,6,4,4,4,0,0,0,40,0,0
28885,69,0,11,0,0,1,4,0,2964,0,35,39,0
28639,36,4,11,4,14,3,2,1,0,0,48,39,0
4368,27,4,15,2,4,5,4,0,0,0,40,39,0
6311,37,4,15,2,3,0,4,1,0,0,40,39,0
873,51,6,9,2,12,0,1,1,0,2415,40,3,1
6585,41,4,15,2,12,0,4,1,0,0,55,39,1
27240,38,4,9,5,4,1,4,1,27828,0,45,39,1
4053,27,4,9,2,3,0,4,1,0,0,45,39,0
27431,24,4,9,4,1,3,4,0,0,0,40,39,0
30480,34,2,7,0,1,4,4,0,0,0,10,39,0
2602,45,7,8,0,13,4,4,0,0,0,40,39,0
29444,28,4,11,4,6,2,4,1,0,0,60,39,0
3303,47,4,9,2,8,0,4,1,0,0,40,8,0
28427,41,6,12,4,4,1,4,0,0,0,55,39,0
28325,57,5,14,2,10,0,4,1,15024,0,60,39,1
18813,47,7,11,0,1,4,1,0,0,0,40,39,0
14970,38,4,11,4,12,3,4,0,0,0,40,39,0
5912,25,4,11,4,4,1,4,1,0,0,50,39,0
17502,46,5,12,0,12,1,4,1,0,0,60,39,0
10775,28,4,11,0,1,1,4,0,0,0,35,39,0
12813,19,4,1,4,8,1,4,0,0,0,40,39,0
3628,22,4,9,4,4,2,4,0,0,0,20,39,0
7860,30,4,12,2,10,0,4,1,0,0,38,39,0
20404,27,4,4,4,5,4,4,1,0,0,48,13,0
1202,37,4,9,0,3,1,4,1,0,0,35,39,0
18687,36,4,15,2,4,0,4,1,0,0,60,39,1
9798,49,4,15,2,4,0,4,1,0,0,45,39,1
7573,51,4,11,2,1,0,4,1,0,0,40,39,0
19297,33,4,11,0,4,1,4,0,0,0,40,39,0
28232,64,6,11,2,3,0,4,1,2635,0,24,22,0
23501,29,4,8,1,5,0,4,1,0,0,44,39,0
24860,23,4,6,4,7,2,4,1,0,0,35,26,0
29860,50,4,15,2,13,0,4,1,0,0,40,39,1
19942,67,4,9,0,4,1,4,0,0,2206,5,39,0
17374,63,4,11,2,6,0,4,1,0,0,40,39,0
2249,44,1,9,2,1,0,1,1,0,0,40,30,1
2338,23,4,11,4,13,3,4,0,0,0,40,39,0
31436,32,7,11,4,1,1,4,0,0,0,40,39,0
23051,64,4,0,2,8,0,2,1,0,0,40,39,0
23234,72,4,9,0,12,1,4,1,0,0,30,39,0
14527,46,4,7,2,12,0,4,1,0,0,50,39,1
17018,42,5,12,2,5,0,4,1,0,0,60,39,0
28798,30,6,12,0,10,1,1,1,0,0,50,19,0
26886,48,7,14,2,10,0,4,1,15024,0,50,39,1
7269,33,4,14,4,10,1,4,0,0,0,50,39,0
26022,44,4,11,2,3,0,4,1,0,0,40,39,0
10896,36,4,9,2,10,0,4,1,15024,0,50,39,1
12477,24,4,15,2,5,0,4,1,0,0,50,39,0
25653,45,4,8,4,12,1,4,0,0,0,38,39,0
2663,48,7,8,0,10,4,4,0,0,0,56,39,0
22311,19,4,11,4,8,3,2,0,0,0,40,39,0
2439,32,5,15,2,3,0,4,1,0,0,40,39,0
9364,62,4,11,2,7,0,4,1,0,0,40,39,0
31255,27,4,9,4,13,1,4,1,0,0,37,39,0
20240,36,4,9,2,3,0,4,1,0,0,50,39,1
15267,35,4,15,4,6,3,2,1,0,0,40,39,0
3530,46,4,15,2,12,0,4,1,0,0,50,39,1
28119,31,4,14,0,13,1,4,0,0,0,35,39,0
3498,20,4,11,2,6,0,4,1,0,0,50,39,0
30429,38,4,9,2,10,0,4,1,15024,0,70,39,1
26612,62,7,8,6,4,4,2,0,0,0,40,39,0
18184,22,4,11,4,8,3,4,0,0,0,40,39,0
12032,47,4,5,2,6,0,4,1,0,0,40,32,0
22509,27,4,9,4,13,1,4,0,0,0,15,39,0
30943,33,4,15,0,4,4,4,0,0,0,40,39,0
26691,51,4,15,2,6,0,4,1,0,0,50,39,0
13149,47,4,11,0,12,4,4,0,0,0,45,39,0
30130,31,4,11,2,7,0,4,1,0,0,45,39,0
10608,28,7,11,2,11,0,4,1,0,0,40,39,0
16689,31,2,9,2,8,0,4,1,0,0,38,39,0
12740,29,7,15,4,8,3,4,0,0,0,40,39,0
17212,60,6,5,2,5,0,4,1,0,0,40,39,0
28669,57,4,10,2,13,0,4,1,0,1977,40,11,1
20857,51,4,11,2,4,0,4,1,0,0,50,39,1
10871,48,4,11,2,3,0,4,1,0,0,40,39,0
8685,33,4,15,0,8,4,4,0,0,0,40,39,0
29223,43,6,0,0,5,4,4,1,0,0,25,39,0
22069,30,4,14,4,13,3,4,0,0,0,24,39,0
2420,66,0,9,2,0,0,4,1,0,2174,40,39,0
18702,26,4,14,2,10,0,4,1,0,1977,40,39,1
4418,54,4,15,6,4,4,4,0,0,0,40,39,0
29380,25,4,11,4,3,3,4,1,0,0,40,39,0
22410,40,4,15,0,14,1,2,0,0,0,40,39,0
25539,20,4,11,4,4,1,4,1,0,0,25,39,0
25196,45,4,9,3,4,4,4,1,0,0,40,39,0
23182,59,6,11,2,5,0,4,1,0,0,35,39,0
8664,43,1,9,0,1,4,4,0,0,0,40,39,0
15827,37,6,11,4,5,4,4,1,0,0,50,39,0
26697,49,4,11,2,7,0,4,1,0,1902,40,39,1
28332,43,4,11,2,14,0,4,1,0,0,50,39,0
24711,40,6,11,2,8,0,4,1,0,0,45,39,0
23454,37,4,11,4,6,1,4,1,0,0,40,39,0
10733,37,4,15,2,14,0,4,1,0,0,40,39,0
16051,54,4,14,4,10,2,4,0,0,0,65,39,0
4799,59,2,9,4,1,1,4,1,0,0,38,39,0
8435,19,4,15,4,1,3,4,1,0,0,40,39,0
31681,43,4,11,2,3,0,4,1,0,1902,99,39,1
30794,19,2,11,4,1,3,4,1,0,0,35,39,0
17739,42,4,15,0,3,4,4,1,0,0,40,39,0
18155,63,4,9,2,4,0,4,1,0,0,50,39,1
26341,35,4,11,0,3,1,4,0,0,0,40,39,0
28393,35,4,9,2,4,0,4,1,0,0,40,39,1
29356,52,6,11,2,12,0,4,1,7688,0,55,39,1
15657,28,4,11,4,8,4,4,0,0,0,28,39,0
2896,46,4,11,2,7,0,4,1,0,0,40,39,0
6720,48,6,15,2,10,0,4,1,5013,0,45,39,1
11865,60,4,15,2,11,0,4,1,0,0,38,39,1
21269,29,4,12,4,10,1,4,0,0,0,45,39,0
